         576
 rotation by   4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890        4.4854962438888890     
 C        30.339404590894503        3.4634629322154247        179.72455416725313     
 C        31.520467030679342        2.8072365704460207        179.39041722907314     
 C        32.366599496244284        3.2896346874424633        178.38419376154798     
 C        31.987802400150436        4.4561132169882516        177.72176948016300     
 C        30.775952337087389        5.1307060361059413        178.06322194234033     
 C        29.957066811631464        4.6370363668282106        179.05866885151585     
 C        32.640375818672617        5.1582964018396726        176.68000733638394     
 C        31.907162685460115        6.2830621995446645        176.31060670914047     
 C        30.631971434690101        6.3550484227946491        177.18132994919029     
 C        30.627388287017922        7.6104102734121657        178.03205689606375     
 C        32.351895122242134        7.1304953109120852        175.30762560474119     
 C        31.832085143043258        8.2869163253675424        174.75983777179482     
 C        32.399220691616080        9.1085605236496470        173.68341000491986     
 C        31.238429612751617        9.9947479932147001        173.75126193297370     
 C        30.659759907171050        9.1969424105045334        174.85219201371365     
 C        30.967226769551132        11.104273115321691        172.95987168335517     
 C        29.652057314995275        9.2550168247848390        175.55762127914647     
 C        29.927025820484523        12.007309943866915        172.93963515937190     
 C        29.899042526143027        13.059809326215092        172.01384427581962     
 C        28.747294154051716        13.851500064574280        172.19717651137930     
 C        27.968219396986932        13.324469054810482        173.27343352738603     
 C        28.664983028042712        12.096117068218406        173.82566242878414     
 C        28.321837772541343        14.985934914752089        171.50626795607030     
 C        27.119516918994407        15.581806045793984        171.89827876174797     
 C        26.352194302623914        15.073586166316412        172.95225400781931     
 C        26.787741898636270        13.927356670232882        173.64894727157667     
 C        30.907043921168835        13.308755099978917        171.03170300959306     
 C        33.884462660245667        4.7611788570715916        176.09560812921714     
 C        33.544085209204887        9.0642237756504542        172.93978014070723     
 C        27.783478810122169        10.876127544331235        173.63812998282395     
 C        33.846806602490190        10.024934189574690        171.94575376580821     
 C        34.131549428848750        10.797484346982074        171.12071625592620     
 C        34.524695133229557        8.0574119211892778        173.10510151970846     
 C        35.354825397786058        7.2461370471243711        173.21264234090791     
 C        29.035616933431143        12.318103285068226        175.27909614540357     
 C        29.385007944632370        6.2341040333168660        176.32665168719291     
 C        13.142878961227368        8.4111640233983920        172.72020623274821     
 C        11.912184994703267        9.0413534577401133        172.93501546467576     
 C        11.824872484021782        10.397689372590632        173.26284316029816     
 C        13.010711333017724        11.123770006976244        173.36861598945160     
 C        14.271639827845306        10.489000000943992        173.14654694862475     
 C        14.339186738965282        9.1497541957461355        172.82979510710180     
 C        13.213990572510788        12.485356723085776        173.67755636915479     
 C        14.579671388002460        12.792321781800936        173.67768500057656     
 C        15.373137536352345        11.517310850284499        173.31518363444749     
 C        16.114139680274036        11.696085624696316        172.00363205708140     
 C        15.024883934034122        14.063676908855530        173.97615447029494     
 C        16.291346935408299        14.626310545398049        174.04471431994699     
 C        16.644760634759848        15.998222836491822        174.41250762696254     
 C        18.061888549799043        15.688241487889737        174.19687524010143     
 C        17.716801143989102        14.292498916989356        173.82789604936454     
 C        19.147601288041571        16.532988444064312        174.34405246494498     
 C        18.349978865931377        13.291613671493371        173.49056207683520     
 C        20.505200838262851        16.361702133793841        174.13778835344687     
 C        21.406494541481777        17.401194794072019        174.37024410771130     
 C        22.725411682972492        16.994803336486232        174.06513414868948     
 C        22.716131172584426        15.637878480531485        173.61910352839084     
 C        21.289588985088521        15.124632404084965        173.64477870396485     
 C        23.921398239382128        17.706290259930313        174.14539207650660     
 C        25.100249341346426        17.051224825925502        173.77628602388273     
 C        25.100589943306701        15.723318995686146        173.33422649873643     
 C        23.887297429789214        15.008838233603974        173.25576030437901     
 C        21.050113259087816        18.707024319123214        174.83264243610543     
 C        12.168384006794582        13.413235414021671        173.97691127460024     
 C        15.947728878956823        17.107468810248811        174.79860138320197     
 C        21.171263657731629        13.980811494552178        174.63406219831342     
 C        16.575671510257450        18.341451281114828        175.09142581120204     
 C        17.056206496657261        19.374065302699336        175.33949878661434     
 C        14.539499434558977        17.114456974411315        174.93879624353036     
 C        13.381806550728385        17.158723877984080        175.06690528588553     
 C        16.297575397961822        11.111206284243782        174.44609671136755     
 C        20.853627461182739        14.724893000211647        172.24881609898875     
 C        13.195811612235730        6.9911267264809398        172.38021189331505     
 C        12.674742530049919        6.0347627422838928        173.25889996031881     
 C        12.700546019422688        4.6685562162913046        172.96260547145266     
 C        13.270540182989642        4.2719030674288359        171.75374706196914     
 C        13.811643481398299        5.2406218670358795        170.85377879366183     
 C        13.773066215765937        6.5837469583053378        171.15978205614724     
 C        13.427124109606105        2.9789054673206028        171.20710547831425     
 C        14.046043842129897        3.0449781200199233        169.95640104396296     
