1 2 -185.237
1 3 3.81221
1 4 3.35195
1 5 0.385853
1 6 -0.875398
1 7 0.56209
1 8 0.18623
1 9 -0.373694
1 10 0.194243
1 11 -0.0212414
1 12 -0.0788114
1 13 0.0975518
1 14 -0.0570947
1 15 0.00258446
1 16 0.0441844
1 17 -0.0497009
1 18 0.0329584
1 19 0.000244586
1 20 -0.0193472
1 21 0.024067
1 22 -0.0120468
1 23 -0.00176837
1 24 0.0142493
2 3 -153.05
2 4 2.84675
2 5 2.5568
2 6 0.257761
2 7 -0.897126
2 8 0.249914
2 9 0.168177
2 10 -0.391397
2 11 0.255472
2 12 -0.0384373
2 13 -0.0905159
2 14 0.103895
2 15 -0.0648402
2 16 -0.0175946
2 17 0.032844
2 18 -0.0519551
2 19 0.0342052
2 20 -0.00207299
2 21 -0.0215352
2 22 0.0249911
2 23 -0.0138974
2 24 -0.00720365
3 4 -166.448
3 5 0.819177
3 6 1.45901
3 7 1.1521
3 8 -1.05097
3 9 0.686584
3 10 0.00376412
3 11 -0.399272
3 12 0.247925
3 13 -0.0582065
3 14 -0.104052
3 15 0.133456
3 16 -0.0604865
3 17 0.0384973
3 18 0.0156282
3 19 -0.0513194
3 20 0.0386909
3 21 -0.00729857
3 22 -0.0240876
3 23 0.0300289
3 24 -0.0129422
4 5 -183.42
4 6 1.17901
4 7 2.58061
4 8 -0.474687
4 9 -1.62325
4 10 0.34601
4 11 0.139828
4 12 -0.359895
4 13 0.181765
4 14 -0.035255
4 15 -0.0849251
4 16 0.0827943
4 17 -0.088364
4 18 0.0275911
4 19 0.0324594
4 20 -0.0485229
4 21 0.0308488
4 22 -0.000120891
4 23 -0.0194773
4 24 0.0212133
5 6 -153.346
5 7 6.99864
5 8 1.10142
5 9 0.789418
5 10 -1.60025
5 11 0.804879
5 12 0.150479
5 13 -0.400367
5 14 0.212718
5 15 -0.0136617
5 16 -0.110229
5 17 0.105473
5 18 -0.0930043
5 19 0.0256554
5 20 0.0311065
5 21 -0.0517519
5 22 0.0294112
5 23 0.000256969
5 24 -0.0251549
6 7 -184.484
6 8 0.240617
6 9 6.98318
6 10 -0.155865
6 11 -1.80291
6 12 0.830813
6 13 0.0248264
6 14 -0.405277
6 15 0.333478
6 16 -0.0549782
6 17 0.0240065
6 18 0.0670799
6 19 -0.101761
6 20 0.0512481
6 21 0.0153688
6 22 -0.0533532
6 23 0.0455261
6 24 -0.00425837
7 8 -153.734
7 9 -5.24247
7 10 1.27356
7 11 0.60547
7 12 -1.27769
7 13 0.308343
7 14 0.103756
7 15 -0.329507
7 16 0.117385
7 17 -0.0985735
7 18 -0.0155237
7 19 0.0887284
7 20 -0.07662
7 21 0.0218794
7 22 0.0262525
7 23 -0.0421959
7 24 0.020575
8 9 -126.243
8 10 -9.79535
8 11 10.489
8 12 -0.311077
8 13 -1.94678
8 14 0.664729
8 15 0.0547329
8 16 -0.38846
8 17 0.279453
8 18 -0.190146
8 19 0.00649545
8 20 0.087059
8 21 -0.105815
8 22 0.0362619
8 23 0.0214796
8 24 -0.0528501
9 10 -185.235
9 11 3.81226
9 12 3.35183
9 13 0.385952
9 14 -0.875377
9 15 0.562053
9 16 0.186192
9 17 -0.374282
9 18 0.197776
9 19 -0.0217539
9 20 -0.0790933
9 21 0.0978058
9 22 -0.0566394
9 23 0.00238827
9 24 0.0441657
10 11 -153.05
10 12 2.84598
10 13 2.55682
10 14 0.257795
10 15 -0.897136
10 16 0.249927
10 17 0.168612
10 18 -0.390926
10 19 0.250332
10 20 -0.0373274
10 21 -0.0897422
10 22 0.102049
10 23 -0.0639423
10 24 -0.0176216
11 12 -166.454
11 13 0.81917
11 14 1.45924
11 15 1.15197
11 16 -1.05104
11 17 0.692571
11 18 0.00741874
11 19 -0.400704
11 20 0.250766
11 21 -0.0585475
11 22 -0.103998
11 23 0.134248
11 24 -0.0604536
12 13 -183.42
12 14 1.17948
12 15 2.58022
12 16 -0.4748
12 17 -1.58801
12 18 0.360625
12 19 0.131632
12 20 -0.356212
12 21 0.181715
12 22 -0.0354094
12 23 -0.0840237
12 24 0.0821804
13 14 -153.349
13 15 6.99832
13 16 1.10137
13 17 0.775148
13 18 -1.6336
13 19 0.788248
13 20 0.149457
13 21 -0.397871
13 22 0.208067
13 23 -0.0130761
13 24 -0.109506
14 15 -184.484
14 16 0.239953
14 17 7.42169
14 18 -0.126571
14 19 -1.81317
14 20 0.855609
14 21 0.0265212
14 22 -0.403112
14 23 0.336669
14 24 -0.0544447
15 16 -153.741
15 17 -4.44158
15 18 1.29022
15 19 0.552703
15 20 -1.23645
15 21 0.301479
15 22 0.0981153
15 23 -0.322412
15 24 0.114297
16 17 -110.422
16 18 -11.1316
16 19 9.6752
16 20 -0.269898
16 21 -1.95102
16 22 0.631563
16 23 0.0614202
16 24 -0.38636
17 18 -185.235
17 19 3.81197
17 20 3.35172
17 21 0.385957
17 22 -0.875381
17 23 0.562036
17 24 0.186205
18 19 -153.051
18 20 2.84647
18 21 2.55678
18 22 0.257741
18 23 -0.89706
18 24 0.249866
19 20 -166.448
19 21 0.819288
19 22 1.45887
19 23 1.15197
19 24 -1.05087
20 21 -183.423
20 22 1.17903
20 23 2.58012
20 24 -0.474818
21 22 -153.348
21 23 6.99883
21 24 1.10134
22 23 -184.478
22 24 0.240571
23 24 -153.737
